network_countrycode,network_localid,network_name,network_namespace,network_timezone,pollutant,samplingpoint_localid,samplingpoint_namespace,samplingpoint_x,samplingpoint_y,coordsys,station_code,station_localid,station_name,station_namespace,value_datetime_begin,value_datetime_end,value_datetime_inserted,value_datetime_updated,value_numeric,value_validity,value_verification,station_altitude,value_unit
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20069006_30_59,ES.BDCA.AQD,-1.9808299999999999,43.312169999999995,EPSG:4979,ES2101A,STA_ES2101A,EASO,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:55:03+01:00,2021-12-05 23:54:16+01:00,0.06,1,3,6,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016020_30_59,ES.BDCA.AQD,-0.97527777,37.60305554999999,EPSG:4979,ES1921A,STA_ES1921A,MOMPEAN,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:55:03+01:00,2021-12-05 22:55:09+01:00,0.02,1,3,10,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11004007_30_59,ES.BDCA.AQD,-5.45343,36.13622999999999,EPSG:4979,ES1664A,STA_ES1664A,ALGECIRAS EPS,ES.BDCA.AQD,2021-12-05 23:00:00+01:00,2021-12-06 00:00:00+01:00,2021-12-05 23:53:02+01:00,2021-12-06 01:56:37+01:00,0,1,3,24,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_38038010_30_59,ES.BDCA.AQD,-16.261895,28.462173000000003,EPSG:4979,ES1131A,STA_ES1131A,TOME CANO,ES.BDCA.AQD,2021-12-05 23:00:00+01:00,2021-12-06 00:00:00+01:00,2021-12-05 23:53:26+01:00,2021-12-06 00:55:49+01:00,0.6,1,3,67,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_36057026_30_59,ES.BDCA.AQD,-8.7111,42.2224,EPSG:4979,ES2063A,STA_ES2063A,LOPE DE VEGA,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:59:43+01:00,2021-12-06 11:59:59+01:00,,-1,3,30,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_21055005_30_59,ES.BDCA.AQD,-6.888580000000001,37.21925,EPSG:4979,ES1067A,STA_ES1067A,PALOS,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 01:54:39+01:00,2021-12-05 02:58:14+01:00,0,1,3,28,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_01059008_30_59,ES.BDCA.AQD,-2.6807,42.8548,EPSG:4979,ES1502A,STA_ES1502A,AVENIDA GASTEIZ,ES.BDCA.AQD,2021-12-06 11:00:00+01:00,2021-12-06 12:00:00+01:00,2021-12-06 11:59:14+01:00,+01:00,,-1,3,517,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_23050003_30_59,ES.BDCA.AQD,-3.7815699999999994,37.78255000000001,EPSG:4979,ES1656A,STA_ES1656A,RONDA DEL VALLE,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:46:01+01:00,2021-12-05 04:51:56+01:00,0,1,3,480,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_36057019_30_59,ES.BDCA.AQD,-8.7421,42.219,EPSG:4979,ES1137A,STA_ES1137A,ARENAL,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:46:34+01:00,2021-12-06 11:54:23+01:00,,-1,3,53,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11004007_30_59,ES.BDCA.AQD,-5.45343,36.13622999999999,EPSG:4979,ES1664A,STA_ES1664A,ALGECIRAS EPS,ES.BDCA.AQD,2021-12-05 06:00:00+01:00,2021-12-05 07:00:00+01:00,2021-12-05 06:59:58+01:00,2021-12-05 07:59:17+01:00,0,1,3,24,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_38038010_30_59,ES.BDCA.AQD,-16.261895,28.462173000000003,EPSG:4979,ES1131A,STA_ES1131A,TOME CANO,ES.BDCA.AQD,2021-12-05 06:00:00+01:00,2021-12-05 07:00:00+01:00,2021-12-05 07:00:21+01:00,2021-12-05 07:59:36+01:00,0.6,1,3,67,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_08301004_30_59,ES.BDCA.AQD,2.013824628,41.31347520799999,EPSG:4979,ES1903A,STA_ES1903A,Viladecans (Atrium),ES.BDCA.AQD,2021-12-05 18:00:00+01:00,2021-12-05 19:00:00+01:00,2021-12-05 18:59:54+01:00,2021-12-05 22:53:57+01:00,0.6,1,3,14,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_29067006_30_59,ES.BDCA.AQD,-4.4475,36.71963999999999,EPSG:4979,ES1750A,STA_ES1750A,CARRANQUE,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:54:56+01:00,2021-12-05 16:56:02+01:00,0,1,3,36,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_36057026_30_59,ES.BDCA.AQD,-8.7111,42.2224,EPSG:4979,ES2063A,STA_ES2063A,LOPE DE VEGA,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:57:54+01:00,2021-12-06 11:59:59+01:00,,-1,3,30,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016020_30_59,ES.BDCA.AQD,-0.97527777,37.60305554999999,EPSG:4979,ES1921A,STA_ES1921A,MOMPEAN,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:58:00+01:00,2021-12-05 17:00:50+01:00,0.02,1,3,10,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_15036003_30_59,ES.BDCA.AQD,-8.243116,43.481501,EPSG:4979,ES1867A,STA_ES1867A,FERROL,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:58:05+01:00,2021-12-06 11:59:05+01:00,,-1,3,5,ug/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_13071015_30_59,ES.BDCA.AQD,-4.08858,38.681979999999996,EPSG:4979,ES1279A,STA_ES1279A,CAMPO DE FÚTBOL,ES.BDCA.AQD,2021-12-05 13:00:00+01:00,2021-12-05 14:00:00+01:00,2021-12-05 13:51:57+01:00,2021-12-05 14:54:59+01:00,0.16,1,3,685,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_06015001_30_59,ES.BDCA.AQD,-7.01145,38.88763,EPSG:4979,ES1601A,STA_ES1601A,BADAJOZ,ES.BDCA.AQD,2021-12-05 13:00:00+01:00,2021-12-05 14:00:00+01:00,2021-12-05 13:52:18+01:00,2021-12-05 14:55:12+01:00,0.25,1,3,390,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28047002_30_59,ES.BDCA.AQD,-4.01425,40.63389999999999,EPSG:4979,ES1803A,STA_ES1803A,COLLADO VILLALBA,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:58+01:00,2021-12-04 15:54:29+01:00,0.6,1,3,873,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32032001_30_59,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:58:03+01:00,2021-12-06 11:59:57+01:00,,-1,3,620,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_12040010_30_59,ES.BDCA.AQD,0.010555550000000002,39.98194443999999,EPSG:4979,ES1445A,STA_ES1445A,CASTELLÓ-GRAU,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:58:14+01:00,2021-12-06 12:00:01+01:00,,-1,3,10,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10182001_30_59,ES.BDCA.AQD,-5.939720000000001,39.84917,EPSG:4979,ES1616A,STA_ES1616A,MONFRAGÜE,ES.BDCA.AQD,2021-12-05 23:00:00+01:00,2021-12-06 00:00:00+01:00,2021-12-05 23:50:34+01:00,2021-12-06 00:51:07+01:00,0.05,1,3,376,ug/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_08089005_30_59,ES.BDCA.AQD,1.9915239570000003,41.303112534,EPSG:4979,ES1910A,STA_ES1910A,Gavà (parc del Mil·leni),ES.BDCA.AQD,2021-12-05 18:00:00+01:00,2021-12-05 19:00:00+01:00,2021-12-05 19:00:13+01:00,2021-12-06 07:56:17+01:00,0.6,1,3,25,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_48071004_30_59,ES.BDCA.AQD,-3.11298,43.33274999999999,EPSG:4979,ES2123A,STA_ES2123A,San Julian,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:59:10+01:00,2021-12-05 23:54:31+01:00,0.15,1,3,10,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30005002_30_59,ES.BDCA.AQD,-1.23083333,37.97555555000001,EPSG:4979,ES1627A,STA_ES1627A,ALCANTARILLA,ES.BDCA.AQD,2021-12-06 07:00:00+01:00,2021-12-06 08:00:00+01:00,2021-12-06 07:44:40+01:00,2021-12-06 08:48:40+01:00,0.7,1,3,80,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_21055005_30_59,ES.BDCA.AQD,-6.888580000000001,37.21925,EPSG:4979,ES1067A,STA_ES1067A,PALOS,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:34:50+01:00,2021-12-04 16:19:33+01:00,0,1,3,28,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_20069006_30_59,ES.BDCA.AQD,-1.9808299999999999,43.312169999999995,EPSG:4979,ES2101A,STA_ES2101A,EASO,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:59:56+01:00,2021-12-05 10:51:23+01:00,0,1,3,6,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016020_30_59,ES.BDCA.AQD,-0.97527777,37.60305554999999,EPSG:4979,ES1921A,STA_ES1921A,MOMPEAN,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:59:57+01:00,2021-12-05 09:59:19+01:00,0.02,1,3,10,ug/m3
ES,NET_ES215A,CCAA Navarra,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_31201015_30_59,ES.BDCA.AQD,-1.6428000000000003,42.80799999999999,EPSG:4979,ES2108A,STA_ES2108A,FELISA MUNARRIZ,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:58:48+01:00,2021-12-05 21:55:09+01:00,0.38,1,3,444,ug/m3
ES,NET_ES211A,CCAA Extremadura,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_10148001_30_59,ES.BDCA.AQD,-6.14722,40.07778,EPSG:4979,ES1997A,STA_ES1997A,PLASENCIA,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:45:43+01:00,2021-12-06 11:53:58+01:00,,-1,3,181,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033010_30_59,ES.BDCA.AQD,-5.382500000000001,36.1801,EPSG:4979,ES1925A,STA_ES1925A,PUENTE MAYORGA,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:45:05+01:00,2021-12-05 04:49:15+01:00,4,1,3,3,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28006004_30_59,ES.BDCA.AQD,-3.645253,40.540351,EPSG:4979,ES1564A,STA_ES1564A,ALCOBENDAS,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 03:45:46+01:00,+01:00,0.3,1,3,671,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28006004_30_59,ES.BDCA.AQD,-3.645253,40.540351,EPSG:4979,ES1564A,STA_ES1564A,ALCOBENDAS,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 03:45:46+01:00,+01:00,0.3,1,3,671,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28006004_30_59,ES.BDCA.AQD,-3.645253,40.540351,EPSG:4979,ES1564A,STA_ES1564A,ALCOBENDAS,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:45:46+01:00,2021-12-05 04:51:07+01:00,0.3,1,3,671,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_28047002_30_59,ES.BDCA.AQD,-4.01425,40.63389999999999,EPSG:4979,ES1803A,STA_ES1803A,COLLADO VILLALBA,ES.BDCA.AQD,2021-12-04 20:00:00+01:00,2021-12-04 21:00:00+01:00,2021-12-04 20:45:29+01:00,2021-12-04 21:52:14+01:00,0.7,1,3,873,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_15036003_30_59,ES.BDCA.AQD,-8.243116,43.481501,EPSG:4979,ES1867A,STA_ES1867A,FERROL,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:53:38+01:00,2021-12-06 11:59:05+01:00,,-1,3,5,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_33044033_30_59,ES.BDCA.AQD,-5.9697000000000005,43.345699999999994,EPSG:4979,ES2075A,STA_ES2075A,TRUBIA PISCINAS,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:57:40+01:00,2021-12-06 11:59:46+01:00,,-1,3,89,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033005_30_59,ES.BDCA.AQD,-5.37697,36.17943,EPSG:4979,ES0556A,STA_ES0556A,CAMPAMENTO,ES.BDCA.AQD,2021-12-06 03:00:00+01:00,2021-12-06 04:00:00+01:00,2021-12-06 03:53:16+01:00,2021-12-06 04:54:37+01:00,3,1,3,9,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033005_30_59,ES.BDCA.AQD,-5.37697,36.17943,EPSG:4979,ES0556A,STA_ES0556A,CAMPAMENTO,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:54:17+01:00,2021-12-05 09:55:30+01:00,1,1,3,9,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033005_30_59,ES.BDCA.AQD,-5.37697,36.17943,EPSG:4979,ES0556A,STA_ES0556A,CAMPAMENTO,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:53:11+01:00,2021-12-05 23:51:25+01:00,2,1,3,9,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_11033005_30_59,ES.BDCA.AQD,-5.37697,36.17943,EPSG:4979,ES0556A,STA_ES0556A,CAMPAMENTO,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:01:06+01:00,2021-12-04 17:55:02+01:00,2,1,3,9,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_41091010_30_59,ES.BDCA.AQD,-5.95962,37.38425,EPSG:4979,ES0817A,STA_ES0817A,LA RANILLA,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:54:50+01:00,2021-12-05 22:52:28+01:00,0,1,3,29,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_33044033_30_59,ES.BDCA.AQD,-5.9697000000000005,43.345699999999994,EPSG:4979,ES2075A,STA_ES2075A,TRUBIA PISCINAS,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:59:20+01:00,2021-12-06 11:59:46+01:00,,-1,3,89,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_33044033_30_59,ES.BDCA.AQD,-5.9697000000000005,43.345699999999994,EPSG:4979,ES2075A,STA_ES2075A,TRUBIA PISCINAS,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:54:52+01:00,2021-12-05 22:54:45+01:00,0.57,1,3,89,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32032001_30_59,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-05 13:00:00+01:00,2021-12-05 14:00:00+01:00,2021-12-05 13:53:46+01:00,2021-12-06 11:59:57+01:00,,-1,3,620,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_29067006_30_59,ES.BDCA.AQD,-4.4475,36.71963999999999,EPSG:4979,ES1750A,STA_ES1750A,CARRANQUE,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:53:23+01:00,2021-12-06 01:56:05+01:00,0,1,3,36,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_41091010_30_59,ES.BDCA.AQD,-5.95962,37.38425,EPSG:4979,ES0817A,STA_ES0817A,LA RANILLA,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:53:26+01:00,2021-12-06 01:56:06+01:00,1,1,3,29,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32032001_30_59,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-05 15:00:00+01:00,2021-12-05 16:00:00+01:00,2021-12-05 15:57:52+01:00,2021-12-06 11:59:57+01:00,,-1,3,620,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_29067006_30_59,ES.BDCA.AQD,-4.4475,36.71963999999999,EPSG:4979,ES1750A,STA_ES1750A,CARRANQUE,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:55:42+01:00,2021-12-05 09:56:31+01:00,0,1,3,36,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32032001_30_59,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-05 21:00:00+01:00,2021-12-05 22:00:00+01:00,2021-12-05 21:54:59+01:00,2021-12-06 11:59:57+01:00,,-1,3,620,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_29067006_30_59,ES.BDCA.AQD,-4.4475,36.71963999999999,EPSG:4979,ES1750A,STA_ES1750A,CARRANQUE,ES.BDCA.AQD,2021-12-05 13:00:00+01:00,2021-12-05 14:00:00+01:00,2021-12-05 13:51:48+01:00,2021-12-05 14:54:51+01:00,0,1,3,36,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_41091010_30_59,ES.BDCA.AQD,-5.95962,37.38425,EPSG:4979,ES0817A,STA_ES0817A,LA RANILLA,ES.BDCA.AQD,2021-12-05 13:00:00+01:00,2021-12-05 14:00:00+01:00,2021-12-05 13:51:50+01:00,2021-12-05 14:54:53+01:00,0,1,3,29,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016001_30_59,ES.BDCA.AQD,-0.9133,37.6033,EPSG:4979,ES0651A,STA_ES0651A,ALUMBRES,ES.BDCA.AQD,2021-12-04 20:00:00+01:00,2021-12-04 21:00:00+01:00,2021-12-04 20:45:19+01:00,2021-12-04 21:52:00+01:00,0.1,1,3,60,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_14021007_30_59,ES.BDCA.AQD,-4.762340000000001,37.89261,EPSG:4979,ES1799A,STA_ES1799A,LEPANTO,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 01:48:29+01:00,2021-12-05 02:48:33+01:00,1,1,3,119,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32032001_30_59,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:59:40+01:00,2021-12-06 11:59:57+01:00,,-1,3,620,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_41091010_30_59,ES.BDCA.AQD,-5.95962,37.38425,EPSG:4979,ES0817A,STA_ES0817A,LA RANILLA,ES.BDCA.AQD,2021-12-05 08:00:00+01:00,2021-12-05 09:00:00+01:00,2021-12-05 08:55:48+01:00,2021-12-05 09:56:33+01:00,0,1,3,29,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32032001_30_59,ES.BDCA.AQD,-7.7299,42.060700000000004,EPSG:4979,ES2085A,STA_ES2085A,XINZO DE LIMIA,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:54:18+01:00,2021-12-06 11:59:57+01:00,,-1,3,620,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_32054004_30_59,ES.BDCA.AQD,-7.8779,42.352999999999994,EPSG:4979,ES1096A,STA_ES1096A,GOMEZ FRANQUEIRA,ES.BDCA.AQD,2021-12-05 19:00:00+01:00,2021-12-05 20:00:00+01:00,2021-12-05 19:52:35+01:00,2021-12-06 11:57:02+01:00,,-1,3,132,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,C6H6,SP_30016001_30_59,ES.BDCA.AQD,-0.9133,37.6033,EPSG:4979,ES0651A,STA_ES0651A,ALUMBRES,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 01:49:46+01:00,2021-12-05 02:50:00+01:00,0.1,1,3,60,ug/m3
